时间,最小正备用（MW）,最大正备用,最大负备用（MW）,最小负备用（MW）,正备用（MW）,负备用（MW）
2024-03-15 12:15:00+08,10599,24026,9404,-2529,21263,218
2024-03-15 12:30:00+08,10599,24026,9404,-2529,21264,217
2024-03-15 12:45:00+08,10599,24026,9404,-2529,20940,542
2024-03-15 13:00:00+08,10599,24026,9404,-2529,19903,1579
2024-03-15 13:15:00+08,10599,24026,9404,-2529,20986,79
2024-03-15 13:30:00+08,10599,24026,9404,-2529,21000,279
2024-03-15 13:45:00+08,10599,24026,9404,-2529,20715,246
2024-03-15 14:00:00+08,10599,24026,9404,-2529,20692,517
2024-03-15 14:15:00+08,10599,24026,9404,-2529,20962,506
2024-03-15 14:30:00+08,10599,24026,9404,-2529,20696,350
2024-03-15 14:45:00+08,10599,24026,9404,-2529,20279,716
2024-03-15 15:00:00+08,10599,24026,9404,-2529,20407,550
2024-03-15 15:15:00+08,10599,24026,9404,-2529,19747,1061
2024-03-15 15:30:00+08,10599,24026,9404,-2529,18793,2128
2024-03-15 15:45:00+08,10599,24026,9404,-2529,17789,3123
2024-03-15 16:00:00+08,10599,24026,9404,-2529,16224,4094
2024-03-15 16:15:00+08,10599,24026,9404,-2529,15016,5246
2024-03-15 16:30:00+08,10599,24026,9404,-2529,13614,6597
2024-03-15 16:45:00+08,10599,24026,9404,-2529,12942,7215
2024-03-15 17:00:00+08,10599,24026,9404,-2529,13015,7088
2024-03-15 17:15:00+08,10599,24026,9404,-2529,13585,6493
2024-03-15 17:30:00+08,10599,24026,9404,-2529,11151,8894
2024-03-15 17:45:00+08,10599,24026,9404,-2529,10644,9379
2024-03-15 18:00:00+08,10599,24026,9404,-2529,10599,9404
2024-03-15 18:15:00+08,10599,24026,9404,-2529,11288,8705
2024-03-15 18:30:00+08,10599,24026,9404,-2529,11136,8857
2024-03-15 18:45:00+08,10599,24026,9404,-2529,11714,8279
2024-03-15 19:00:00+08,10599,24026,9404,-2529,13002,7153
2024-03-15 19:15:00+08,10599,24026,9404,-2529,13263,6975
2024-03-15 19:30:00+08,10599,24026,9404,-2529,13858,6381
2024-03-15 19:45:00+08,10599,24026,9404,-2529,13941,6297
2024-03-15 20:00:00+08,10599,24026,9404,-2529,13819,6419
2024-03-15 20:15:00+08,10599,24026,9404,-2529,13263,6976
2024-03-15 20:30:00+08,10599,24026,9404,-2529,13196,7042
2024-03-15 20:45:00+08,10599,24026,9404,-2529,13308,6930
2024-03-15 21:00:00+08,10599,24026,9404,-2529,14181,6057
2024-03-15 21:15:00+08,10599,24026,9404,-2529,14828,5418
2024-03-15 21:30:00+08,10599,24026,9404,-2529,15723,4562
2024-03-15 21:45:00+08,10599,24026,9404,-2529,16466,3849
2024-03-15 22:00:00+08,10599,24026,9404,-2529,17004,3349
2024-03-15 22:15:00+08,10599,24026,9404,-2529,16666,4355
2024-03-15 22:30:00+08,10599,24026,9404,-2529,16514,4472
2024-03-15 22:45:00+08,10599,24026,9404,-2529,16013,5004
2024-03-15 23:00:00+08,10599,24026,9404,-2529,15711,5172
2024-03-15 23:15:00+08,10599,24026,9404,-2529,15847,7259
2024-03-15 23:30:00+08,10599,24026,9404,-2529,14284,6605
2024-03-15 23:45:00+08,10599,24026,9404,-2529,14298,6585
2024-03-16 00:00:00+08,10599,24026,9404,-2529,16007,7102
2024-03-16 00:15:00+08,6488,21318,15150,421,15853,7214
2024-03-16 00:30:00+08,6488,21318,15150,421,15140,5375
2024-03-16 00:45:00+08,6488,21318,15150,421,16575,4232
2024-03-16 01:00:00+08,6488,21318,15150,421,16735,4155
2024-03-16 01:15:00+08,6488,21318,15150,421,17247,3859
2024-03-16 01:30:00+08,6488,21318,15150,421,17157,3764
2024-03-16 01:45:00+08,6488,21318,15150,421,16981,3775
2024-03-16 02:00:00+08,6488,21318,15150,421,16816,3939
2024-03-16 02:15:00+08,6488,21318,15150,421,16492,3924
2024-03-16 02:30:00+08,6488,21318,15150,421,16576,3840
2024-03-16 02:45:00+08,6488,21318,15150,421,16638,3778
2024-03-16 03:00:00+08,6488,21318,15150,421,16579,3837
2024-03-16 03:15:00+08,6488,21318,15150,421,16817,3599
2024-03-16 03:30:00+08,6488,21318,15150,421,16951,3465
2024-03-16 03:45:00+08,6488,21318,15150,421,17303,3112
2024-03-16 04:00:00+08,6488,21318,15150,421,16729,3686
2024-03-16 04:15:00+08,6488,21318,15150,421,16992,3423
2024-03-16 04:30:00+08,6488,21318,15150,421,16609,3807
2024-03-16 04:45:00+08,6488,21318,15150,421,16053,4233
2024-03-16 05:00:00+08,6488,21318,15150,421,15290,4992
2024-03-16 05:15:00+08,6488,21318,15150,421,14543,5734
2024-03-16 05:30:00+08,6488,21318,15150,421,15327,4940
2024-03-16 05:45:00+08,6488,21318,15150,421,15324,4937
2024-03-16 06:00:00+08,6488,21318,15150,421,15663,4590
2024-03-16 06:15:00+08,6488,21318,15150,421,15498,4749
2024-03-16 06:30:00+08,6488,21318,15150,421,14289,5950
2024-03-16 06:45:00+08,6488,21318,15150,421,13197,7029
2024-03-16 07:00:00+08,6488,21318,15150,421,12782,7669
2024-03-16 07:15:00+08,6488,21318,15150,421,12484,8381
2024-03-16 07:30:00+08,6488,21318,15150,421,11948,8918
2024-03-16 07:45:00+08,6488,21318,15150,421,10902,9964
2024-03-16 08:00:00+08,6488,21318,15150,421,10747,10129
2024-03-16 08:15:00+08,6488,21318,15150,421,9415,11505
2024-03-16 08:30:00+08,6488,21318,15150,421,10264,10685
2024-03-16 08:45:00+08,6488,21318,15150,421,11142,9816
2024-03-16 09:00:00+08,6488,21318,15150,421,12815,8170
2024-03-16 09:15:00+08,6488,21318,15150,421,13791,7223
2024-03-16 09:30:00+08,6488,21318,15150,421,15556,5460
2024-03-16 09:45:00+08,6488,21318,15150,421,16406,4617
2024-03-16 10:00:00+08,6488,21318,15150,421,16739,4291
2024-03-16 10:15:00+08,6488,21318,15150,421,16909,4122
2024-03-16 10:30:00+08,6488,21318,15150,421,16893,4138
2024-03-16 10:45:00+08,6488,21318,15150,421,17951,2934
2024-03-16 11:00:00+08,6488,21318,15150,421,18909,1977
2024-03-16 11:15:00+08,6488,21318,15150,421,16844,4042
2024-03-16 11:30:00+08,6488,21318,15150,421,18055,2831
2024-03-16 11:45:00+08,6488,21318,15150,421,19404,1482
2024-03-16 12:00:00+08,6488,21318,15150,421,20464,421
2024-03-16 12:15:00+08,6488,21318,15150,421,20371,515
2024-03-16 12:30:00+08,6488,21318,15150,421,20444,442
2024-03-16 12:45:00+08,6488,21318,15150,421,19701,1125
2024-03-16 13:00:00+08,6488,21318,15150,421,18798,2028
2024-03-16 13:15:00+08,6488,21318,15150,421,17450,3376
2024-03-16 13:30:00+08,6488,21318,15150,421,17590,3236
2024-03-16 13:45:00+08,6488,21318,15150,421,17299,3527
2024-03-16 14:00:00+08,6488,21318,15150,421,17245,3580
2024-03-16 14:15:00+08,6488,21318,15150,421,15597,5229
2024-03-16 14:30:00+08,6488,21318,15150,421,14977,5994
2024-03-16 14:45:00+08,6488,21318,15150,421,13898,7073
2024-03-16 15:00:00+08,6488,21318,15150,421,13697,7326
2024-03-16 15:15:00+08,6488,21318,15150,421,13041,7954
2024-03-16 15:30:00+08,6488,21318,15150,421,12504,8483
2024-03-16 15:45:00+08,6488,21318,15150,421,10898,10266
2024-03-16 16:00:00+08,6488,21318,15150,421,9861,11091
2024-03-16 16:15:00+08,6488,21318,15150,421,7557,13440
2024-03-16 16:30:00+08,6488,21318,15150,421,7497,13629
2024-03-16 16:45:00+08,6488,21318,15150,421,7062,14511
2024-03-16 17:00:00+08,6488,21318,15150,421,7725,13812
2024-03-16 17:15:00+08,6488,21318,15150,421,8942,12842
2024-03-16 17:30:00+08,6488,21318,15150,421,7330,14321
2024-03-16 17:45:00+08,6488,21318,15150,421,6924,14720
2024-03-16 18:00:00+08,6488,21318,15150,421,6488,15150
2024-03-16 18:15:00+08,6488,21318,15150,421,7458,14175
2024-03-16 18:30:00+08,6488,21318,15150,421,7366,14262
2024-03-16 18:45:00+08,6488,21318,15150,421,7625,14004
2024-03-16 19:00:00+08,6488,21318,15150,421,9147,12399
2024-03-16 19:15:00+08,6488,21318,15150,421,9154,12392
2024-03-16 19:30:00+08,6488,21318,15150,421,10836,10710
2024-03-16 19:45:00+08,6488,21318,15150,421,11037,10510
2024-03-16 20:00:00+08,6488,21318,15150,421,11716,9830
2024-03-16 20:15:00+08,6488,21318,15150,421,10468,11084
2024-03-16 20:30:00+08,6488,21318,15150,421,10893,10658
2024-03-16 20:45:00+08,6488,21318,15150,421,11528,10033
2024-03-16 21:00:00+08,6488,21318,15150,421,11846,9724
2024-03-16 21:15:00+08,6488,21318,15150,421,11977,9602
2024-03-16 21:30:00+08,6488,21318,15150,421,12375,9213
2024-03-16 21:45:00+08,6488,21318,15150,421,14036,7557
2024-03-16 22:00:00+08,6488,21318,15150,421,14986,6616
2024-03-16 22:15:00+08,6488,21318,15150,421,13942,7771
2024-03-16 22:30:00+08,6488,21318,15150,421,13662,7922
2024-03-16 22:45:00+08,6488,21318,15150,421,14659,7056
2024-03-16 23:00:00+08,6488,21318,15150,421,15137,6782
2024-03-16 23:15:00+08,6488,21318,15150,421,15737,6468
2024-03-16 23:30:00+08,6488,21318,15150,421,17605,4607
2024-03-16 23:45:00+08,6488,21318,15150,421,19854,2450
2024-03-17 00:00:00+08,6488,21318,15150,421,21318,988
2024-03-17 00:15:00+08,5578,22365,15483,-962,21685,754
2024-03-17 00:30:00+08,5578,22365,15483,-962,22365,-11
2024-03-17 00:45:00+08,5578,22365,15483,-962,21720,-267
2024-03-17 01:00:00+08,5578,22365,15483,-962,21728,-475
2024-03-17 01:15:00+08,5578,22365,15483,-962,21280,-219
2024-03-17 01:30:00+08,5578,22365,15483,-962,21327,-266
2024-03-17 01:45:00+08,5578,22365,15483,-962,21578,-789
2024-03-17 02:00:00+08,5578,22365,15483,-962,20719,70
2024-03-17 02:15:00+08,5578,22365,15483,-962,21591,1323
2024-03-17 02:30:00+08,5578,22365,15483,-962,18544,782
2024-03-17 02:45:00+08,5578,22365,15483,-962,18024,1001
2024-03-17 03:00:00+08,5578,22365,15483,-962,18310,714
2024-03-17 03:15:00+08,5578,22365,15483,-962,18184,840
2024-03-17 03:30:00+08,5578,22365,15483,-962,17444,438
2024-03-17 03:45:00+08,5578,22365,15483,-962,18032,261
2024-03-17 04:00:00+08,5578,22365,15483,-962,17870,422
2024-03-17 04:15:00+08,5578,22365,15483,-962,17036,956
2024-03-17 04:30:00+08,5578,22365,15483,-962,16801,848
2024-03-17 04:45:00+08,5578,22365,15483,-962,16901,748
2024-03-17 05:00:00+08,5578,22365,15483,-962,16841,859
2024-03-17 05:15:00+08,5578,22365,15483,-962,17189,507
2024-03-17 05:30:00+08,5578,22365,15483,-962,17079,559
2024-03-17 05:45:00+08,5578,22365,15483,-962,16803,831
2024-03-17 06:00:00+08,5578,22365,15483,-962,17326,346
2024-03-17 06:15:00+08,5578,22365,15483,-962,16852,692
2024-03-17 06:30:00+08,5578,22365,15483,-962,16806,769
2024-03-17 06:45:00+08,5578,22365,15483,-962,18294,668
2024-03-17 07:00:00+08,5578,22365,15483,-962,18558,399
2024-03-17 07:15:00+08,5578,22365,15483,-962,18376,581
2024-03-17 07:30:00+08,5578,22365,15483,-962,18355,602
2024-03-17 07:45:00+08,5578,22365,15483,-962,18351,606
2024-03-17 08:00:00+08,5578,22365,15483,-962,18527,440
2024-03-17 08:15:00+08,5578,22365,15483,-962,18676,315
2024-03-17 08:30:00+08,5578,22365,15483,-962,18655,355
2024-03-17 08:45:00+08,5578,22365,15483,-962,18806,841
2024-03-17 09:00:00+08,5578,22365,15483,-962,18578,877
2024-03-17 09:15:00+08,5578,22365,15483,-962,19475,-12
2024-03-17 09:30:00+08,5578,22365,15483,-962,19402,67
2024-03-17 09:45:00+08,5578,22365,15483,-962,19218,254
2024-03-17 10:00:00+08,5578,22365,15483,-962,19157,-371
2024-03-17 10:15:00+08,5578,22365,15483,-962,17798,295
2024-03-17 10:30:00+08,5578,22365,15483,-962,17375,715
2024-03-17 10:45:00+08,5578,22365,15483,-962,17481,390
2024-03-17 11:00:00+08,5578,22365,15483,-962,18445,-962
2024-03-17 11:15:00+08,5578,22365,15483,-962,17043,640
2024-03-17 11:30:00+08,5578,22365,15483,-962,17307,376
2024-03-17 11:45:00+08,5578,22365,15483,-962,17285,398
2024-03-17 12:00:00+08,5578,22365,15483,-962,17018,838
2024-03-17 12:15:00+08,5578,22365,15483,-962,17459,852
2024-03-17 12:30:00+08,5578,22365,15483,-962,18154,917
2024-03-17 12:45:00+08,5578,22365,15483,-962,16450,2061
2024-03-17 13:00:00+08,5578,22365,15483,-962,15666,3020
2024-03-17 13:15:00+08,5578,22365,15483,-962,16270,2416
2024-03-17 13:30:00+08,5578,22365,15483,-962,16945,1741
2024-03-17 13:45:00+08,5578,22365,15483,-962,18060,1358
2024-03-17 14:00:00+08,5578,22365,15483,-962,17859,1174
2024-03-17 14:15:00+08,5578,22365,15483,-962,18305,1113
2024-03-17 14:30:00+08,5578,22365,15483,-962,17622,1565
2024-03-17 14:45:00+08,5578,22365,15483,-962,19699,1567
2024-03-17 15:00:00+08,5578,22365,15483,-962,19945,1013
2024-03-17 15:15:00+08,5578,22365,15483,-962,20090,1160
2024-03-17 15:30:00+08,5578,22365,15483,-962,20145,479
2024-03-17 15:45:00+08,5578,22365,15483,-962,19146,1884
2024-03-17 16:00:00+08,5578,22365,15483,-962,18245,2774
2024-03-17 16:15:00+08,5578,22365,15483,-962,16811,4362
2024-03-17 16:30:00+08,5578,22365,15483,-962,14854,6309
2024-03-17 16:45:00+08,5578,22365,15483,-962,13632,7517
2024-03-17 17:00:00+08,5578,22365,15483,-962,12461,8669
2024-03-17 17:15:00+08,5578,22365,15483,-962,11142,9979
2024-03-17 17:30:00+08,5578,22365,15483,-962,9266,11849
2024-03-17 17:45:00+08,5578,22365,15483,-962,8161,12948
2024-03-17 18:00:00+08,5578,22365,15483,-962,8254,12854
2024-03-17 18:15:00+08,5578,22365,15483,-962,9151,11953
2024-03-17 18:30:00+08,5578,22365,15483,-962,8297,12801
2024-03-17 18:45:00+08,5578,22365,15483,-962,8297,12801
2024-03-17 19:00:00+08,5578,22365,15483,-962,8526,12825
2024-03-17 19:15:00+08,5578,22365,15483,-962,8227,12957
2024-03-17 19:30:00+08,5578,22365,15483,-962,9157,12027
2024-03-17 19:45:00+08,5578,22365,15483,-962,8924,12259
2024-03-17 20:00:00+08,5578,22365,15483,-962,8975,12208
2024-03-17 20:15:00+08,5578,22365,15483,-962,7122,14061
2024-03-17 20:30:00+08,5578,22365,15483,-962,6897,14287
2024-03-17 20:45:00+08,5578,22365,15483,-962,6588,14440
2024-03-17 21:00:00+08,5578,22365,15483,-962,6581,14254
2024-03-17 21:15:00+08,5578,22365,15483,-962,7519,13574
2024-03-17 21:30:00+08,5578,22365,15483,-962,8105,12826
2024-03-17 21:45:00+08,5578,22365,15483,-962,8948,11992
2024-03-17 22:00:00+08,5578,22365,15483,-962,9699,11248
2024-03-17 22:15:00+08,5578,22365,15483,-962,8805,12149
2024-03-17 22:30:00+08,5578,22365,15483,-962,8177,12780
2024-03-17 22:45:00+08,5578,22365,15483,-962,7216,13750
2024-03-17 23:00:00+08,5578,22365,15483,-962,6268,14793
2024-03-17 23:15:00+08,5578,22365,15483,-962,5578,15483
2024-03-17 23:30:00+08,5578,22365,15483,-962,6649,14423
2024-03-17 23:45:00+08,5578,22365,15483,-962,6864,14212
2024-03-18 00:00:00+08,5578,22365,15483,-962,7201,13881
2024-03-18 00:15:00+08,4987,19676,14087,-567,6810,13750
2024-03-18 00:30:00+08,4987,19676,14087,-567,6652,13465
2024-03-18 00:45:00+08,4987,19676,14087,-567,6913,13201
2024-03-18 01:00:00+08,4987,19676,14087,-567,6973,12718
2024-03-18 01:15:00+08,4987,19676,14087,-567,6962,12225
2024-03-18 01:30:00+08,4987,19676,14087,-567,6874,11572
2024-03-18 01:45:00+08,4987,19676,14087,-567,7385,11061
2024-03-18 02:00:00+08,4987,19676,14087,-567,8325,10121
2024-03-18 02:15:00+08,4987,19676,14087,-567,8896,9549
2024-03-18 02:30:00+08,4987,19676,14087,-567,9114,9332
2024-03-18 02:45:00+08,4987,19676,14087,-567,10031,8497
2024-03-18 03:00:00+08,4987,19676,14087,-567,10184,8344
2024-03-18 03:15:00+08,4987,19676,14087,-567,10084,8444
2024-03-18 03:30:00+08,4987,19676,14087,-567,10617,8068
2024-03-18 03:45:00+08,4987,19676,14087,-567,10998,7604
2024-03-18 04:00:00+08,4987,19676,14087,-567,10960,7642
2024-03-18 04:15:00+08,4987,19676,14087,-567,10968,7634
2024-03-18 04:30:00+08,4987,19676,14087,-567,11071,7532
2024-03-18 04:45:00+08,4987,19676,14087,-567,10246,8356
2024-03-18 05:00:00+08,4987,19676,14087,-567,9856,8742
2024-03-18 05:15:00+08,4987,19676,14087,-567,8933,9661
2024-03-18 05:30:00+08,4987,19676,14087,-567,9666,8917
2024-03-18 05:45:00+08,4987,19676,14087,-567,9454,9124
2024-03-18 06:00:00+08,4987,19676,14087,-567,9274,9295
2024-03-18 06:15:00+08,4987,19676,14087,-567,7718,10846
2024-03-18 06:30:00+08,4987,19676,14087,-567,6822,11919
2024-03-18 06:45:00+08,4987,19676,14087,-567,6577,12223
2024-03-18 07:00:00+08,4987,19676,14087,-567,6905,11891
2024-03-18 07:15:00+08,4987,19676,14087,-567,6751,12045
2024-03-18 07:30:00+08,4987,19676,14087,-567,6994,12046
2024-03-18 07:45:00+08,4987,19676,14087,-567,6605,12435
2024-03-18 08:00:00+08,4987,19676,14087,-567,6192,12690
2024-03-18 08:15:00+08,4987,19676,14087,-567,4987,14087
2024-03-18 08:30:00+08,4987,19676,14087,-567,6270,12813
2024-03-18 08:45:00+08,4987,19676,14087,-567,7369,11723
2024-03-18 09:00:00+08,4987,19676,14087,-567,8281,10651
2024-03-18 09:15:00+08,4987,19676,14087,-567,8214,10726
2024-03-18 09:30:00+08,4987,19676,14087,-567,9109,9837
2024-03-18 09:45:00+08,4987,19676,14087,-567,10149,8805
2024-03-18 10:00:00+08,4987,19676,14087,-567,10539,8424
2024-03-18 10:15:00+08,4987,19676,14087,-567,9612,9358
2024-03-18 10:30:00+08,4987,19676,14087,-567,9825,9149
2024-03-18 10:45:00+08,4987,19676,14087,-567,10369,8609
2024-03-18 11:00:00+08,4987,19676,14087,-567,10187,8791
2024-03-18 11:15:00+08,4987,19676,14087,-567,9637,9341
2024-03-18 11:30:00+08,4987,19676,14087,-567,12816,6162
2024-03-18 11:45:00+08,4987,19676,14087,-567,14016,4962
2024-03-18 12:00:00+08,4987,19676,14087,-567,14890,4088
2024-03-18 12:15:00+08,4987,19676,14087,-567,14767,4211
2024-03-18 12:30:00+08,4987,19676,14087,-567,16074,2904
2024-03-18 12:45:00+08,4987,19676,14087,-567,15933,3045
2024-03-18 13:00:00+08,4987,19676,14087,-567,15771,3207
2024-03-18 13:15:00+08,4987,19676,14087,-567,13713,5265
2024-03-18 13:30:00+08,4987,19676,14087,-567,15380,3598
2024-03-18 13:45:00+08,4987,19676,14087,-567,15780,3228
2024-03-18 14:00:00+08,4987,19676,14087,-567,16426,2582
2024-03-18 14:15:00+08,4987,19676,14087,-567,18619,389
2024-03-18 14:30:00+08,4987,19676,14087,-567,18498,507
2024-03-18 14:45:00+08,4987,19676,14087,-567,18665,334
2024-03-18 15:00:00+08,4987,19676,14087,-567,18993,-2
2024-03-18 15:15:00+08,4987,19676,14087,-567,18767,-444
2024-03-18 15:30:00+08,4987,19676,14087,-567,17720,430
2024-03-18 15:45:00+08,4987,19676,14087,-567,16758,1294
2024-03-18 16:00:00+08,4987,19676,14087,-567,15619,1864
2024-03-18 16:15:00+08,4987,19676,14087,-567,16431,1827
2024-03-18 16:30:00+08,4987,19676,14087,-567,13459,5502
2024-03-18 16:45:00+08,4987,19676,14087,-567,13160,5641
2024-03-18 17:00:00+08,4987,19676,14087,-567,13323,5612
2024-03-18 17:15:00+08,4987,19676,14087,-567,14670,4243
2024-03-18 17:30:00+08,4987,19676,14087,-567,13734,5172
2024-03-18 17:45:00+08,4987,19676,14087,-567,13109,5711
2024-03-18 18:00:00+08,4987,19676,14087,-567,12146,6669
2024-03-18 18:15:00+08,4987,19676,14087,-567,12514,6301
2024-03-18 18:30:00+08,4987,19676,14087,-567,12952,5983
2024-03-18 18:45:00+08,4987,19676,14087,-567,13778,5157
